storm_date,storm_time,state_name,magnitude,fatality_count,length,width
1994-04-26,18:20:00,Texas,0,0,0.1,30
1976-05-12,19:12:00,Texas,1,0,0.1,30
1988-09-17,11:13:00,Texas,0,0,0.2,30
1989-06-07,15:00:00,Texas,1,0,0.2,30
1961-05-04,14:00:00,Texas,0,0,8.4,30
2003-05-15,20:44:00,Texas,0,0,0.1,60
2017-08-13,19:00:00,Texas,0,0,0.09,60
1970-04-25,05:30:00,Texas,1,0,6.1,60
2000-03-22,01:28:00,Texas,0,0,0.2,60
1975-05-21,19:05:00,Texas,0,0,0.5,60
1975-05-22,20:40:00,Texas,0,0,0.5,60
2013-08-14,17:40:00,Texas,0,0,0.11,120
2003-05-24,19:48:00,Texas,0,0,0.5,120
1989-05-17,17:28:00,Texas,2,0,3,450
1988-06-01,15:02:00,Texas,1,0,1,219
2005-05-13,18:09:00,Texas,3,0,16.3,3000
1961-05-19,10:10:00,Texas,0,0,0.2,51
1987-07-07,20:05:00,Texas,0,0,0.1,90
2012-05-30,17:13:00,Texas,0,0,0.56,90
1985-05-20,22:16:00,Texas,0,0,0.5,90
1986-06-02,13:20:00,Texas,0,0,0.2,90
1978-05-31,15:35:00,Texas,0,0,2,90
2003-10-05,17:34:00,Texas,0,0,0.1,90
2011-06-20,19:46:00,Texas,0,0,0.01,90
1971-03-12,17:15:00,Texas,3,0,5.2,1320
2010-05-18,20:30:00,Texas,0,0,4.08,75
2004-06-21,19:03:00,Texas,0,0,0.1,75
1967-04-13,02:35:00,Texas,0,0,0.5,99
2003-05-15,19:31:00,Texas,0,0,0.3,150
2009-12-23,15:04:00,Texas,0,0,2.79,150
2007-05-08,15:11:00,Texas,0,0,6.54,150
1962-05-27,16:30:00,Texas,1,0,4.5,150
2003-04-05,15:41:00,Texas,0,0,1,150
2007-05-02,12:35:00,Texas,0,0,6.39,150
2009-04-29,19:18:00,Texas,0,0,0.25,150
1996-05-24,14:49:00,Texas,0,0,1,150
1995-07-02,19:44:00,Texas,0,0,0.3,150
1961-04-11,17:00:00,Texas,1,0,13.7,300
2004-04-30,13:02:00,Texas,0,0,1,300
1981-03-07,16:00:00,Texas,1,0,4.1,300
1990-05-31,22:15:00,Texas,0,0,0.6,231
1995-04-19,16:46:00,Texas,0,0,0.1,30
1975-07-12,15:50:00,Texas,0,0,0.1,30
1973-04-15,22:00:00,Texas,0,0,0.1,30
1979-05-02,20:25:00,Texas,1,0,2,30
1961-05-18,17:05:00,Texas,0,0,0.1,30
1965-05-18,07:13:00,Texas,0,0,1,30
1989-05-12,19:15:00,Texas,0,0,0.2,30
1991-05-04,20:00:00,Texas,0,0,0.2,30
1969-09-14,00:30:00,Texas,1,0,0.1,30
1993-10-18,07:25:00,Texas,0,0,0.1,30
1959-03-25,14:25:00,Texas,0,0,0.1,30
1979-04-11,11:02:00,Texas,1,0,0.1,30
1979-05-03,13:08:00,Texas,1,0,0.1,30
1975-05-26,22:40:00,Texas,0,0,0.1,30
2012-05-10,12:25:00,Texas,0,0,0.25,30
1996-05-25,21:35:00,Texas,0,0,0.1,30
1988-09-17,13:20:00,Texas,0,0,0.2,30
1990-05-30,19:50:00,Texas,2,0,0.2,30
1981-10-16,17:15:00,Texas,0,0,0.1,30
2007-09-04,17:35:00,Texas,0,0,0.2,30
1994-05-11,16:30:00,Texas,0,0,0.1,30
1974-08-07,18:45:00,Texas,0,0,0.5,60
2001-06-12,20:53:00,Texas,0,0,0.1,60
1973-04-02,15:30:00,Texas,1,0,1,60
1986-06-04,13:10:00,Texas,0,0,0.2,120
1971-05-09,17:55:00,Texas,2,0,0.1,201
1954-05-01,21:15:00,Texas,2,0,1.3,201
2009-04-29,16:13:00,Texas,0,0,0.25,225
2009-05-02,19:56:00,Texas,0,0,1.9,225
1990-05-31,19:48:00,Texas,1,0,2.5,390
2005-05-12,17:13:00,Texas,2,0,1.5,3000
1972-05-02,16:10:00,Texas,0,0,0.1,51
1986-05-13,20:40:00,Texas,0,0,0.2,90
1995-06-09,16:00:00,Texas,0,0,0.1,90
1986-03-11,15:30:00,Texas,0,0,1,90
2010-05-18,23:12:00,Texas,0,0,0.55,75
2005-06-11,18:30:00,Texas,0,0,0.2,75
1956-10-20,13:35:00,Texas,2,0,1.5,99
1955-08-30,15:10:00,Texas,1,0,1,99
2008-06-08,20:15:00,Texas,0,0,0.17,150
1985-05-20,16:25:00,Texas,0,0,3,150
2003-06-05,15:15:00,Texas,0,0,0.2,150
1971-10-17,21:30:00,Texas,1,0,0.3,150
1999-07-28,14:30:00,Texas,0,0,0.5,150
2002-05-27,16:20:00,Texas,0,0,0.1,150
2011-04-24,19:27:00,Texas,0,0,0.1,150
2003-06-03,18:37:00,Texas,0,0,0.2,150
2000-03-28,19:55:00,Texas,0,0,0.1,30
1967-09-21,15:00:00,Texas,0,0,0.1,30
1990-04-05,18:53:00,Texas,2,0,0.2,30
1977-05-02,15:40:00,Texas,1,0,0.1,30
1975-05-26,18:40:00,Texas,0,0,0.1,30
1959-05-07,16:30:00,Texas,0,0,1,30
1987-06-12,10:42:00,Texas,0,0,0.2,30
1972-04-27,12:50:00,Texas,0,0,0.2,30
1954-05-22,21:00:00,Texas,1,0,0.1,30
1977-04-19,13:50:00,Texas,0,0,0.1,30
1989-05-17,07:37:00,Texas,1,0,0.2,30
1979-07-24,16:55:00,Texas,0,0,0.1,30
1973-01-20,19:30:00,Texas,1,0,0.1,30
2008-05-14,19:25:00,Texas,0,0,0.1,30
1975-06-24,12:30:00,Texas,0,0,0.1,30
1954-06-02,20:00:00,Texas,1,0,0.1,30
2002-05-24,20:20:00,Texas,0,0,0.3,60
1972-06-21,20:45:00,Texas,1,0,1,60
1972-07-15,13:30:00,Texas,1,0,5.4,60
2004-05-27,17:47:00,Texas,0,0,0.1,60
1975-05-22,19:45:00,Texas,0,0,2,120
2012-04-07,15:38:00,Texas,0,0,2.31,120
2017-01-15,19:00:00,Texas,2,0,1.99,1350
2010-10-21,16:48:00,Texas,0,0,0.78,225
2002-09-08,21:46:00,Texas,0,0,0.6,1800
2014-06-06,18:52:00,Texas,0,0,1.65,210
1997-08-17,18:45:00,Texas,0,0,0.5,219
1999-06-02,18:45:00,Texas,0,0,0.1,90
1974-05-24,20:55:00,Texas,1,0,3,90
2004-04-06,10:48:00,Texas,0,0,0.1,75
2016-05-24,17:44:00,Texas,unknown,0,0.36,75
1966-08-18,16:00:00,Texas,1,0,2,99
1966-09-14,18:00:00,Texas,1,0,2,99
2007-03-28,19:02:00,Texas,0,0,0.25,150
2005-06-09,21:00:00,Texas,0,0,1,150
1962-06-12,17:25:00,Texas,1,0,1,150
2004-05-13,17:40:00,Texas,0,0,0.5,150
2010-05-19,02:32:00,Texas,0,0,1.12,150
1989-05-16,23:29:00,Texas,0,0,0.2,30
1989-06-07,06:14:00,Texas,1,0,0.2,30
1969-10-12,17:30:00,Texas,0,0,0.5,30
1975-05-19,18:25:00,Texas,0,0,0.1,30
1988-09-17,17:39:00,Texas,0,0,0.2,30
1990-03-13,17:30:00,Texas,0,0,0.2,30
1975-05-13,19:45:00,Texas,0,0,0.1,30
1975-05-23,16:00:00,Texas,0,0,0.1,30
1987-11-15,17:30:00,Texas,1,0,0.2,30
1972-04-27,17:56:00,Texas,0,0,0.1,30
1990-05-14,19:30:00,Texas,1,0,0.2,30
1990-04-05,18:55:00,Texas,1,0,0.2,30
1988-09-16,16:04:00,Texas,0,0,0.2,30
2009-04-28,16:30:00,Texas,0,0,2.36,30
1979-05-03,18:30:00,Texas,1,0,0.1,30
1976-05-05,17:40:00,Texas,1,0,0.1,30
1980-05-07,22:00:00,Texas,0,0,0.1,30
2008-04-26,13:30:00,Texas,0,0,0.1,60
2000-05-27,16:42:00,Texas,0,0,0.2,60
2004-11-23,10:51:00,Texas,0,0,0.1,60
2002-12-30,14:37:00,Texas,0,0,0.2,60
2004-04-02,20:30:00,Texas,0,0,0.1,60
1967-05-01,11:00:00,Texas,0,0,0.5,900
1990-09-28,13:05:00,Texas,0,0,1.1,210
1990-07-15,15:30:00,Texas,0,0,1.5,219
2000-03-28,18:18:00,Texas,3,2,4,750
1960-05-05,22:00:00,Texas,0,0,0.1,39
1978-05-20,23:11:00,Texas,0,0,2,90
2009-03-26,19:34:00,Texas,0,0,0.34,90
2001-09-08,19:25:00,Texas,1,0,0.1,90
1988-06-14,13:50:00,Texas,0,0,0.2,90
2005-05-28,19:10:00,Texas,0,0,4,90
1981-05-15,23:25:00,Texas,0,0,0.3,90
1997-04-10,19:19:00,Texas,0,0,0.1,90
2011-05-24,16:46:00,Texas,0,0,0.02,90
2006-06-25,16:48:00,Texas,0,0,0.1,75
2010-05-24,19:37:00,Texas,0,0,0.21,75
2004-04-03,19:33:00,Texas,0,0,0.1,75
1996-06-12,19:23:00,Texas,0,0,0.1,75
1962-05-31,22:00:00,Texas,3,0,2,99
1962-05-20,15:00:00,Texas,2,0,1,150
1999-05-01,19:07:00,Texas,0,0,0.1,150
2004-10-05,18:38:00,Texas,0,0,0.1,150
1987-05-03,22:44:00,Texas,1,0,1,150
1968-05-06,13:10:00,Texas,0,0,12.3,300
2005-06-10,15:18:00,Texas,0,0,1,300
2005-06-09,17:27:00,Texas,0,0,0.5,300
1996-05-30,13:56:00,Texas,0,0,0.2,270
1987-12-06,11:45:00,Texas,1,0,0.2,30
1989-06-07,14:20:00,Texas,0,0,0.2,30
1986-06-04,19:45:00,Texas,0,0,0.2,30
1988-08-12,12:50:00,Texas,1,0,0.2,30
1969-05-15,15:00:00,Texas,0,0,0.5,30
1957-04-02,03:00:00,Texas,0,0,0.1,30
1962-05-31,21:10:00,Texas,0,0,0.1,30
1976-10-24,14:00:00,Texas,0,0,1,30
1970-06-08,19:30:00,Texas,0,0,0.1,30
1981-11-08,17:30:00,Texas,0,0,0.1,30
1995-04-19,18:07:00,Texas,0,0,0.1,60
2012-05-10,13:20:00,Texas,0,0,0.03,60
2003-05-24,20:07:00,Texas,0,0,0.5,120
2003-04-04,15:29:00,Texas,1,0,16.7,225
2015-05-10,22:28:00,Texas,0,0,2.64,1035
1997-05-26,22:45:00,Texas,0,0,0.1,69
1962-07-01,16:20:00,Texas,0,0,2,81
2015-05-23,20:39:00,Texas,1,0,0.6,750
1966-06-14,16:00:00,Texas,1,0,1,51
1964-05-29,19:25:00,Texas,0,0,2.5,51
1996-10-21,10:10:00,Texas,0,0,0.1,90
1991-05-11,20:05:00,Texas,0,0,0.1,90
1985-03-29,16:30:00,Texas,0,0,0.5,90
1991-05-13,16:48:00,Texas,0,0,0.2,90
1985-05-13,13:24:00,Texas,0,0,0.5,90
2010-06-30,14:10:00,Texas,0,0,0.13,90
1991-05-29,17:51:00,Texas,0,0,2.8,180
1966-04-17,17:15:00,Texas,1,0,7.7,5280
2007-02-23,18:10:00,Texas,0,0,0.1,75
2001-05-29,18:02:00,Texas,0,0,0.1,75
2016-05-16,19:52:00,Texas,0,0,0.1,75
2010-06-13,16:24:00,Texas,0,0,0.32,75
2011-04-26,19:28:00,Texas,0,0,0.38,150
1996-08-12,18:20:00,Texas,0,0,0.5,150
2003-07-05,02:15:00,Texas,0,0,0.5,150
1985-05-24,16:21:00,Texas,0,0,0.1,150
1969-09-16,21:20:00,Texas,1,0,0.1,150
2008-05-27,18:44:00,Texas,0,0,1.03,150
2007-05-31,19:18:00,Texas,0,0,0.5,150
1995-06-03,15:39:00,Texas,0,0,1,150
2008-06-19,16:28:00,Texas,0,0,0.01,150
2010-04-22,16:10:00,Texas,0,0,5.24,300
1987-06-10,19:10:00,Texas,0,0,0.1,300
1957-05-13,11:30:00,Texas,1,0,4.3,600
1995-08-01,14:55:00,Texas,0,0,0.1,30
1975-07-25,11:10:00,Texas,0,0,0.1,30
1979-06-25,15:45:00,Texas,0,0,0.1,30
1976-05-31,17:00:00,Texas,1,0,0.1,30
1962-06-30,15:00:00,Texas,0,0,0.1,30
1984-05-02,18:20:00,Texas,0,0,0.1,30
1995-06-09,18:45:00,Texas,0,0,0.1,30
1961-05-18,17:05:00,Texas,0,0,0.1,30
2001-05-03,16:18:00,Texas,0,0,0.1,120
1997-05-25,19:34:00,Texas,0,0,0.1,69
1997-06-16,21:34:00,Texas,0,0,0.1,39
1992-06-04,22:07:00,Texas,0,0,0.5,39
1971-12-12,17:40:00,Texas,1,0,0.1,51
1963-06-02,17:30:00,Texas,0,0,1,51
1961-04-08,15:30:00,Texas,0,0,0.1,51
1991-05-29,18:48:00,Texas,0,0,0.2,90
2003-06-03,18:18:00,Texas,0,0,0.5,90
2007-03-30,14:55:00,Texas,0,0,2.5,90
1985-04-27,18:14:00,Texas,0,0,0.5,90
1998-04-26,16:55:00,Texas,0,0,0.1,90
1986-06-18,11:33:00,Texas,0,0,17,180
2013-10-21,16:08:00,Texas,0,0,0.18,75
2006-05-05,23:06:00,Texas,0,0,0.1,75
2012-04-03,16:36:00,Texas,0,0,0.54,75
2008-05-14,17:07:00,Texas,0,0,0.1,150
2003-05-15,22:21:00,Texas,0,0,0.1,150
1968-09-15,07:00:00,Texas,0,0,0.1,150
2015-11-16,19:43:00,Texas,0,0,0.56,150
1990-05-30,17:30:00,Texas,2,0,0.2,30
1986-05-16,20:23:00,Texas,0,0,0.2,30
1994-05-11,17:30:00,Texas,0,0,0.1,30
1969-06-16,21:40:00,Texas,0,0,0.1,30
1967-09-20,08:00:00,Texas,3,0,0.1,30
1980-04-02,13:15:00,Texas,0,0,0.1,30
1984-05-02,22:35:00,Texas,0,0,0.1,30
1977-04-18,17:10:00,Texas,2,0,0.1,30
1994-04-26,13:40:00,Texas,0,0,0.1,30
1967-09-20,04:00:00,Texas,0,0,0.1,30
1975-05-27,16:58:00,Texas,0,0,0.1,30
2013-02-18,18:19:00,Texas,0,0,0.01,60
2002-03-19,14:13:00,Texas,0,0,0.2,60
1996-11-07,16:12:00,Texas,0,0,0.1,60
1981-05-26,21:40:00,Texas,0,0,0.5,60
1971-06-20,08:30:00,Texas,1,0,0.3,60
2004-11-16,19:27:00,Texas,0,0,0.1,60
2016-06-01,10:20:00,Texas,unknown,0,0.04,120
2006-05-10,15:35:00,Texas,0,0,0.5,225
2008-05-14,14:15:00,Texas,0,0,1.91,225
2000-04-23,13:41:00,Texas,2,0,12.5,210
1993-05-07,16:55:00,Texas,0,0,0.5,219
1964-05-22,15:28:00,Texas,0,0,0.2,39
1988-09-17,15:50:00,Texas,0,0,1,90
2015-05-19,14:33:00,Texas,0,0,0.2,90
1978-06-04,00:43:00,Texas,0,0,1,180
2008-04-09,18:43:00,Texas,0,0,1.82,180
2003-10-09,16:45:00,Texas,0,0,1,75
1968-05-07,16:30:00,Texas,1,0,14.7,99
1962-06-05,20:00:00,Texas,1,0,0.8,150
1996-06-18,16:34:00,Texas,0,0,0.5,150
1980-06-20,16:20:00,Texas,1,0,0.3,150
1991-05-23,14:28:00,Texas,0,0,0.5,150
2011-05-24,18:34:00,Texas,0,0,1.56,300
2015-06-12,17:34:00,Texas,0,0,0.52,300
1982-03-14,03:15:00,Texas,1,0,5,300
2011-04-25,17:53:00,Texas,0,0,1.32,300
1980-05-06,15:50:00,Texas,0,0,0.1,30
1989-06-07,15:30:00,Texas,0,0,0.2,30
1976-03-30,13:45:00,Texas,1,0,0.1,30
1959-05-24,00:20:00,Texas,0,0,0.1,30
1975-05-08,18:30:00,Texas,0,0,0.1,30
1994-05-12,12:25:00,Texas,0,0,0.1,30
1977-05-05,17:00:00,Texas,0,0,0.1,30
1969-04-10,23:00:00,Texas,0,0,28,30
1991-03-21,22:00:00,Texas,0,0,0.2,30
2009-04-27,20:29:00,Texas,0,0,0.01,30
1976-08-18,12:00:00,Texas,0,0,0.1,30
2000-05-26,19:47:00,Texas,0,0,0.1,60
2004-05-27,18:31:00,Texas,0,0,1.2,120
1997-04-24,16:10:00,Texas,0,0,0.2,120
2005-06-05,17:39:00,Texas,0,0,0.1,225
1969-05-16,15:00:00,Texas,0,0,10.5,450
1961-07-08,19:30:00,Texas,0,0,0.2,51
1962-06-07,16:30:00,Texas,0,0,1.5,51
1954-09-29,15:00:00,Texas,1,0,1,51
1960-10-13,15:00:00,Texas,2,0,0.1,51
1968-05-31,19:16:00,Texas,0,0,2,51
1965-05-13,18:55:00,Texas,0,0,0.2,51
1973-07-07,08:50:00,Texas,0,0,0.1,51
1992-06-26,22:40:00,Texas,0,0,0.4,90
1998-05-25,20:00:00,Texas,0,0,0.1,90
1986-05-14,14:08:00,Texas,0,0,0.2,90
1998-01-11,17:07:00,Texas,1,0,7,90
2007-04-13,18:53:00,Texas,0,0,0.1,90
2003-03-25,18:35:00,Texas,0,0,0.7,90
2000-04-30,13:20:00,Texas,0,0,0.1,90
2016-05-31,17:53:00,Texas,0,0,0.4,90
2004-04-23,14:21:00,Texas,0,0,0.2,90
2012-05-30,17:47:00,Texas,0,0,0.1,75
2017-03-28,15:52:00,Texas,0,0,0.01,75
1962-06-08,17:50:00,Texas,1,0,2,99
1989-09-08,17:15:00,Texas,1,0,3,150
2015-04-26,15:05:00,Texas,0,0,0.79,150
1991-10-27,17:40:00,Texas,0,0,0.5,150
2006-05-05,18:25:00,Texas,0,0,0.1,150
2007-04-17,13:03:00,Texas,0,0,0.25,150
2010-05-18,21:40:00,Texas,0,0,1.06,150
1965-07-28,15:00:00,Texas,0,0,1.5,150
1992-06-11,22:13:00,Texas,0,0,0.3,150
1987-06-02,18:40:00,Texas,1,0,3,300
1968-07-17,17:30:00,Texas,0,0,0.5,300
1978-09-13,14:00:00,Texas,0,0,0.1,30
1981-02-21,19:10:00,Texas,1,0,0.1,30
1974-10-30,15:20:00,Texas,0,0,4.5,30
1976-04-17,18:45:00,Texas,0,0,0.1,30
1975-03-28,00:30:00,Texas,0,0,0.1,30
1981-09-04,13:52:00,Texas,0,0,0.1,30
1989-10-15,21:24:00,Texas,0,0,0.2,30
1979-05-03,12:58:00,Texas,1,0,0.1,30
1984-05-02,15:40:00,Texas,0,0,0.1,30
1966-04-23,07:00:00,Texas,0,0,0.1,30
1976-09-02,16:53:00,Texas,0,0,0.1,30
1955-06-18,19:05:00,Texas,0,0,0.1,30
1990-04-09,20:00:00,Texas,1,0,0.2,30
1965-05-17,14:56:00,Texas,0,0,0.1,30
1976-06-04,09:35:00,Texas,0,0,0.1,30
1992-06-11,19:32:00,Texas,0,0,0.3,120
2006-08-07,14:25:00,Texas,0,0,0.5,225
2013-05-28,17:45:00,Texas,0,0,2.14,225
2000-04-23,15:22:00,Texas,2,0,11.8,450
2015-04-26,22:24:00,Texas,0,0,0.66,90
1994-04-29,13:40:00,Texas,0,0,0.5,90
1982-04-20,12:15:00,Texas,1,0,4,90
1985-04-28,20:15:00,Texas,0,0,0.1,90
1998-04-26,16:29:00,Texas,0,0,0.1,90
1981-05-06,20:20:00,Texas,0,0,0.5,90
2007-05-06,16:10:00,Texas,0,0,1.89,90
2007-05-02,16:11:00,Texas,0,0,0.2,90
1992-04-15,16:25:00,Texas,0,0,0.2,90
1987-06-11,10:37:00,Texas,0,0,2,180
1988-05-20,17:14:00,Texas,0,0,2,180
1959-11-02,11:55:00,Texas,0,0,1,141
2010-06-12,14:14:00,Texas,0,0,0.56,75
1961-05-03,15:00:00,Texas,1,0,38.3,99
1971-05-23,17:45:00,Texas,3,1,7.1,99
2016-05-22,19:45:00,Texas,0,0,0.1,150
1995-06-04,13:50:00,Texas,1,0,2,150
1985-05-22,20:05:00,Texas,0,0,0.1,150
2007-04-30,11:20:00,Texas,0,0,0.2,150
2006-04-28,16:25:00,Texas,0,0,0.1,150
1997-04-10,18:52:00,Texas,0,0,0.1,150
2005-07-20,08:31:00,Texas,0,0,7,300
2010-04-22,17:40:00,Texas,0,0,4.47,300
1998-10-30,15:15:00,Texas,0,0,3,300
1993-11-16,11:30:00,Texas,0,0,0.5,300
1981-05-18,17:00:00,Texas,2,0,1,300
2015-11-16,20:20:00,Texas,1,0,43.03,600
2012-05-30,17:27:00,Texas,0,0,2,1200
1954-05-29,17:22:00,Texas,1,0,9.1,399
2000-10-06,15:00:00,Texas,0,0,0.1,0
1994-11-04,17:00:00,Texas,0,0,0.1,30
1967-05-01,10:00:00,Texas,1,0,0.1,30
1980-04-24,17:30:00,Texas,0,0,1.5,30
1986-04-19,11:38:00,Texas,0,0,0.2,30
1995-04-19,21:15:00,Texas,0,0,0.1,30
1977-04-18,15:00:00,Texas,1,0,0.1,30
1961-07-21,20:00:00,Texas,2,0,0.5,30
1995-06-08,17:55:00,Texas,0,0,0.1,30
1979-08-25,22:12:00,Texas,0,0,0.1,30
1975-06-27,09:45:00,Texas,0,0,0.1,30
1985-04-29,15:33:00,Texas,0,0,0.1,30
2013-02-18,18:37:00,Texas,0,0,0.01,30
1957-06-22,22:00:00,Texas,0,0,0.1,30
1980-05-01,14:47:00,Texas,0,0,1.5,60
2003-04-05,15:00:00,Texas,0,0,0.1,60
1974-03-09,15:15:00,Texas,1,0,18.5,60
1981-05-24,12:59:00,Texas,0,0,0.5,60
1971-05-06,12:50:00,Texas,1,0,0.3,60
1989-09-08,17:05:00,Texas,0,0,0.3,60
1968-04-22,11:08:00,Texas,1,0,0.3,60
1997-08-17,19:15:00,Texas,0,0,0.1,69
1966-06-17,22:00:00,Texas,0,0,0.8,69
1966-06-14,21:40:00,Texas,2,0,1,81
2006-03-30,20:30:00,Texas,0,0,0.1,45
2013-05-23,12:53:00,Texas,0,0,0.01,90
2012-04-07,15:23:00,Texas,0,0,1.38,90
1974-05-28,17:05:00,Texas,1,0,0.5,90
2003-06-03,18:24:00,Texas,0,0,0.1,90
1966-05-23,17:10:00,Texas,0,0,2,180
2012-05-30,18:20:00,Texas,0,0,0.15,75
2017-05-10,14:58:00,Texas,unknown,0,1.05,75
1970-05-14,16:30:00,Texas,1,0,4.9,99
1963-06-22,16:00:00,Texas,0,0,0.7,99
2013-05-29,14:44:00,Texas,0,0,0.56,150
1995-06-03,17:02:00,Texas,0,0,1,150
2014-04-20,16:30:00,Texas,0,0,0.2,150
2017-05-19,17:00:00,Texas,unknown,0,0.5,150
2015-12-26,14:03:00,Texas,0,0,2.76,150
1973-04-15,19:50:00,Texas,3,0,3.8,600
2015-05-16,16:26:00,Texas,3,0,40.41,4800
1980-04-24,17:45:00,Texas,0,0,0.1,30
2005-08-28,16:27:00,Texas,0,0,0.2,30
1981-05-09,13:10:00,Texas,1,0,0.1,30
1967-09-21,13:00:00,Texas,0,0,0.1,30
1981-05-26,19:00:00,Texas,0,0,0.3,30
1984-06-14,14:20:00,Texas,0,0,0.1,30
1995-06-04,14:00:00,Texas,0,0,0.1,30
1986-04-18,19:00:00,Texas,0,0,0.2,30
1995-04-29,18:35:00,Texas,0,0,0.1,30
2005-06-05,18:25:00,Texas,0,0,0.2,60
1995-06-02,17:00:00,Texas,0,0,0.2,60
2015-05-10,17:07:00,Texas,0,0,0.1,60
1981-05-07,17:54:00,Texas,0,0,0.5,60
1981-08-12,08:45:00,Texas,0,0,0.1,60
1995-06-05,17:52:00,Texas,0,0,0.2,60
2007-05-02,11:20:00,Texas,0,0,0.59,60
1992-08-25,09:55:00,Texas,0,0,0.1,60
2000-02-22,15:45:00,Texas,0,0,2,120
2009-05-02,15:44:00,Texas,0,0,0.96,225
2010-05-14,12:32:00,Texas,0,0,1.27,225
1970-12-30,11:00:00,Texas,0,0,0.8,69
1950-06-19,20:40:00,Texas,0,0,15.8,501
1954-05-11,21:00:00,Texas,1,0,1,51
1965-02-09,15:00:00,Texas,0,0,0.1,51
2005-04-21,17:53:00,Texas,0,0,0.5,90
1978-05-26,16:30:00,Texas,0,0,1,90
1998-02-21,17:05:00,Texas,0,0,0.1,90
1989-06-07,16:35:00,Texas,1,0,3,660
1974-05-14,18:10:00,Texas,3,0,2,99
1962-04-27,03:30:00,Texas,1,0,1,99
1963-07-11,21:00:00,Texas,0,0,0.8,99
1962-06-03,16:35:00,Texas,0,0,1,99
2015-05-19,16:08:00,Texas,0,0,0.49,150
1966-05-10,16:00:00,Texas,2,0,2,150
1962-06-01,11:00:00,Texas,2,0,1,150
2005-05-12,16:41:00,Texas,0,0,0.2,150
1994-08-30,11:33:00,Texas,0,0,0.1,300
1996-05-25,16:30:00,Texas,0,0,5,300
2002-03-30,14:40:00,Texas,1,0,9,600
2001-11-15,16:36:00,Texas,1,0,0.5,600
1994-05-29,17:06:00,Texas,3,0,2,1200
1967-09-20,08:00:00,Texas,0,0,0.1,30
1977-05-20,21:10:00,Texas,1,0,0.1,30
1981-05-13,21:20:00,Texas,1,0,0.1,30
1979-03-29,14:15:00,Texas,0,0,0.1,30
1990-05-14,17:20:00,Texas,1,0,0.2,30
1954-05-02,01:00:00,Texas,1,0,0.1,30
1999-08-22,18:20:00,Texas,0,0,0.1,30
1963-11-08,13:00:00,Texas,1,0,0.1,30
1976-07-08,17:30:00,Texas,0,0,0.1,30
1977-09-11,13:10:00,Texas,0,0,0.1,30
1975-05-22,17:40:00,Texas,0,0,0.1,30
1996-06-02,20:18:00,Texas,0,0,0.1,30
1992-05-14,16:08:00,Texas,0,0,0.1,30
1977-04-19,15:45:00,Texas,1,0,0.1,30
1994-04-26,15:40:00,Texas,0,0,0.1,30
1990-05-14,17:08:00,Texas,2,0,0.2,30
1995-03-25,17:45:00,Texas,0,0,0.1,30
1976-07-15,12:09:00,Texas,0,0,0.3,30
1992-04-15,17:06:00,Texas,0,0,0.2,60
1995-05-26,14:33:00,Texas,0,0,0.1,60
2007-05-01,18:40:00,Texas,0,0,0.2,60
1995-06-05,14:43:00,Texas,0,0,0.2,60
1987-05-25,19:35:00,Texas,1,0,10,240
2017-02-19,23:16:00,Texas,0,0,0.23,225
2009-06-10,21:15:00,Texas,0,0,0.5,225
2002-12-30,17:15:00,Texas,0,0,0.5,225
1995-06-09,21:00:00,Texas,0,0,0.1,69
1968-11-26,22:50:00,Texas,1,0,1,69
2015-04-26,21:00:00,Texas,1,0,0.99,525
1978-08-25,09:00:00,Texas,0,0,0.1,39
1969-06-10,21:53:00,Texas,0,0,0.1,51
1968-12-12,15:10:00,Texas,2,0,1,51
1969-05-14,19:10:00,Texas,0,0,0.1,51
1980-05-28,22:05:00,Texas,0,0,3,90
1999-04-26,16:35:00,Texas,0,0,1.8,90
1971-05-08,15:50:00,Texas,2,0,1,1320
1966-08-12,10:15:00,Texas,2,0,2,150
2008-06-28,15:55:00,Texas,0,0,0.6,150
1963-10-23,12:57:00,Texas,0,0,0.5,150
2011-04-24,14:55:00,Texas,0,0,0.1,150
1969-05-05,16:45:00,Texas,0,0,0.5,150
1981-10-13,13:40:00,Texas,1,0,1,150
1990-05-31,16:09:00,Texas,0,0,1.2,150
1991-05-22,17:01:00,Texas,0,0,0.5,150
1989-04-03,21:58:00,Texas,1,0,2,150
2007-04-21,19:06:00,Texas,0,0,1,150
2008-03-10,13:21:00,Texas,0,0,0.25,150
2007-04-23,20:00:00,Texas,0,0,0.9,150
1970-04-25,08:05:00,Texas,2,0,14.9,300
2000-02-22,13:19:00,Texas,0,0,4,300
2002-09-08,03:02:00,Texas,0,0,0.4,1200
1956-02-08,11:00:00,Texas,0,0,0.3,30
1975-05-29,18:15:00,Texas,1,0,0.1,30
1975-05-08,16:45:00,Texas,0,0,0.1,30
1977-04-19,22:42:00,Texas,0,0,0.1,30
1980-05-01,15:09:00,Texas,0,0,0.2,30
1959-06-01,15:00:00,Texas,0,0,0.1,30
1986-05-17,11:00:00,Texas,0,0,0.2,30
1979-05-22,05:30:00,Texas,0,0,0.1,30
2003-04-05,16:45:00,Texas,0,0,0.1,60
1985-04-12,16:50:00,Texas,0,0,0.1,60
1980-06-20,15:55:00,Texas,0,0,0.3,120
1997-06-04,14:33:00,Texas,0,0,0.3,120
1990-06-08,18:27:00,Texas,0,0,1.2,240
